"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.46774,-0.014665,0,11.458,0.19486,0.00054098,-14.468
0.46565,-0.014682,0,11.494,0.15261,0.00054194,-14.752
0.46565,-0.014682,0,11.494,0.15261,0.00054194,-14.752
0.53759,-0.014595,0,10.786,0.80894,-0.00034917,-3.5644
0.53967,-0.013354,0,10.629,0.82479,-0.00023387,-3.2577
0.54384,-0.013345,0,10.57,0.82976,-0.00024827,-2.5519
0.54384,-0.013345,0,10.57,0.82976,-0.00024827,-2.5519
0.39525,-0.009377,0,8.6571,-1.9118,-0.001521,17.862
0.39525,-0.009377,0,8.6571,-1.9118,-0.001521,17.862
0.41756,-0.012083,0,11.707,-2.0026,-0.0014822,-15.783
0.41756,-0.012083,0,11.707,-2.0026,-0.0014822,-15.783
0.41546,-0.012081,0,11.605,-2.1855,-0.0017934,-14.453
0.41546,-0.012081,0,11.605,-2.1855,-0.0017934,-14.453
0.50735,-0.011769,0,9.9354,0.67595,0.0010084,-8.5521
0.50736,-0.012108,0,10.157,0.68243,0.00087748,-8.5384
0.50736,-0.012108,0,10.157,0.68243,0.00087748,-8.5384
0.50944,-0.011619,0,9.9039,0.69275,0.00099333,-8.349
0.50945,-0.012126,0,10.211,0.70196,0.00079785,-8.2894
0.50945,-0.012126,0,10.211,0.70196,0.00079785,-8.2894
0.40055,-0.0069306,0,8.4529,-3.4766,-0.0046724,14.599
0.40055,-0.0069306,0,8.4529,-3.4766,-0.0046724,14.599
0.55739,-0.0070988,0,8.1081,0.77462,0.00063397,-0.064122
0.55739,-0.0070988,0,8.1081,0.77462,0.00063397,-0.064122
0.55947,-0.0071048,0,8.2008,0.77518,0.00058649,0.38867
0.55947,-0.0071048,0,8.2008,0.77518,0.00058649,0.38867
0.38676,0.0078116,0,8.8635,0.94588,0.0012253,17.272
0.39306,0.0079999,0,8.4341,1.6932,0.0032668,20.151
0.39306,0.0079999,0,8.4341,1.6932,0.0032668,20.151
0.40048,0.0069899,0,8.4457,3.8494,-0.0071884,13.369
0.40048,0.0069899,0,8.4457,3.8494,-0.0071884,13.369
0.59081,0.006545,0,7.6519,-1.1902,0.0011289,-2.7072
0.5908,0.0070225,0,7.9894,-1.2032,0.0010954,-2.6435
0.5908,0.0070225,0,7.9894,-1.2032,0.0010954,-2.6435
0.59913,0.0042473,0,5.9717,-0.99346,0.00079519,2.7555
0.59913,0.0042473,0,5.9717,-0.99346,0.00079519,2.7555
0.39523,0.0093694,0,8.6752,2.235,0.0015592,16.939
0.39523,0.0093694,0,8.6752,2.235,0.0015592,16.939
0.4017,0.013273,0,9.9348,2.7875,0.001592,3.7832
0.55113,0.012122,0,9.835,-0.88578,0.0010613,-11.067
0.55113,0.012122,0,9.835,-0.88578,0.0010613,-11.067
0.54904,0.011527,0,9.316,-0.83315,0.0014037,-11.407
0.54905,0.012119,0,9.7458,-0.85938,0.0011555,-11.37
0.54905,0.012119,0,9.7458,-0.85938,0.0011555,-11.37
0.57718,0.013296,0,10.702,-1.0904,-9.4193e-05,-6.7316
0.57718,0.013296,0,10.702,-1.0904,-9.4193e-05,-6.7316
0.57406,0.0095814,0,9.0475,-0.98608,0.0011773,-7.6029
0.57406,0.0095814,0,9.0475,-0.98608,0.0011773,-7.6029
0.40384,0.014549,0,10.347,2.7437,0.0014629,-0.29522
0.42592,0.014625,0,12.246,1.7809,-0.0041831,-21.949
0.42592,0.014625,0,12.246,1.7809,-0.0041831,-21.949
0.42382,0.014624,0,12.2,1.9195,-0.0044059,-21.196
0.42382,0.014624,0,12.2,1.9195,-0.0044059,-21.196
0.45936,0.01713,0,12.265,0.31653,-0.0016777,-22.577
0.45936,0.01713,0,12.265,0.31653,-0.0016777,-22.577
0.45727,0.017119,0,12.295,0.3798,-0.0018233,-22.703
0.45727,0.017119,0,12.295,0.3798,-0.0018233,-22.703
0.46771,0.017146,0,12.134,0.094334,-0.0011963,-21.912
0.46771,0.017146,0,12.134,0.094334,-0.0011963,-21.912
0.46562,0.017146,0,12.167,0.14603,-0.0013012,-22.098
0.46562,0.017146,0,12.167,0.14603,-0.0013012,-22.098
0.47397,0.01713,0,12.034,-0.047546,-0.00093265,-21.295
0.47397,0.01713,0,12.034,-0.047546,-0.00093265,-21.295
0.47606,0.01712,0,12.002,-0.091412,-0.00085703,-21.073
0.47606,0.01712,0,12.002,-0.091412,-0.00085703,-21.073
0.52298,0.018365,0,11.772,-0.7025,-0.0008594,-14.743
0.52715,0.01836,0,11.72,-0.73801,-0.000785,-14.155
0.52715,0.01836,0,11.72,-0.73801,-0.000785,-14.155
0.52403,0.014628,0,10.761,-0.72733,0.00074291,-14.961
0.52403,0.014628,0,10.761,-0.72733,0.00074291,-14.961
0.56908,0.014564,0,10.997,-1.0259,-0.00033164,-8.0588
0.57093,0.014558,0,10.987,-1.0374,-0.00034441,-7.7461
0.5209,0.019607,0,11.865,-0.67113,-0.00081398,-14.889
0.4385,-0.014635,0,11.944,-0.68242,-0.00050318,-17.432
0.4385,-0.014635,0,11.944,-0.68242,-0.00050318,-17.432
0.43641,-0.014617,0,11.961,-0.77765,-0.00068423,-17.462
0.43641,-0.014617,0,11.961,-0.77765,-0.00068423,-17.462
0.44477,-0.014695,0,11.863,-0.43009,-3.9486e-06,-17.129
0.44477,-0.014695,0,11.863,-0.43009,-3.9486e-06,-17.129
0.44686,-0.014702,0,11.83,-0.35568,0.00012531,-16.97
0.44686,-0.014702,0,11.83,-0.35568,0.00012531,-16.97
0.46148,-0.014705,0,11.568,0.061816,0.00053174,-15.311
0.46148,-0.014705,0,11.568,0.061816,0.00053174,-15.311
0.46356,-0.014696,0,11.531,0.10831,0.00053977,-15.031
0.46356,-0.014629,0,11.512,0.10935,0.00058426,-15.046
0.46356,-0.014696,0,11.531,0.10831,0.00053977,-15.031
0.46982,-0.014646,0,11.423,0.23547,0.00053354,-14.176
0.46982,-0.014646,0,11.423,0.23547,0.00053354,-14.176
0.47191,-0.014626,0,11.393,0.27527,0.00051297,-13.857
0.47191,-0.014626,0,11.393,0.27527,0.00051297,-13.857
0.40165,-0.0076042,0,9.0651,-3.5674,-0.0043063,8.5399
0.40165,-0.0076042,0,9.0651,-3.5674,-0.0043063,8.5399
0.51153,-0.012127,0,10.241,0.72214,0.00072552,-7.8991
0.51153,-0.012127,0,10.241,0.72214,0.00072552,-7.8991
0.53654,-0.0096133,0,9.1942,0.79346,0.00076958,-3.857
0.53654,-0.0096133,0,9.1942,0.79346,0.00076958,-3.857
0.53863,-0.0096193,0,9.2717,0.81083,0.00071035,-3.5034
0.53863,-0.0096193,0,9.2717,0.81083,0.00071035,-3.5034
0.56156,-0.0071106,0,8.2842,0.78454,0.00053494,0.82208
0.56156,-0.0071106,0,8.2842,0.78454,0.00053494,0.82208
0.6021,-0.0018518,0,5.6909,0.16554,0.0008855,5.957
0.6021,-0.0018518,0,5.6909,0.16554,0.0008855,5.957
0.40159,0.007655,0,9.0667,3.9788,-0.0063483,6.876
0.40159,0.007655,0,9.0667,3.9788,-0.0063483,6.876
0.40486,0.0095373,0,10.242,3.7482,-0.0058566,-3.88
0.40486,0.0095373,0,10.242,3.7482,-0.0058566,-3.88
0.41332,0.01207,0,11.634,2.8464,-0.0058096,-16.723
0.41333,0.012105,0,11.634,2.8438,-0.0058103,-16.682
0.41333,0.012105,0,11.634,2.8438,-0.0058103,-16.682
0.46145,0.017138,0,12.233,0.25688,-0.0015399,-22.435
0.46145,0.017138,0,12.233,0.25688,-0.0015399,-22.435
0.46354,0.017144,0,12.201,0.20022,-0.0014143,-22.273
0.46354,0.017144,0,12.201,0.20022,-0.0014143,-22.273
0.4698,0.017143,0,12.1,0.04495,-0.0011023,-21.716
0.4698,0.017143,0,12.1,0.04495,-0.0011023,-21.716
0.47188,0.017138,0,12.067,-0.0023018,-0.0010147,-21.51
0.47188,0.017138,0,12.067,-0.0023018,-0.0010147,-21.51
0.52194,0.01463,0,10.726,-0.70257,0.00084789,-15.323
0.52194,0.01463,0,10.726,-0.70257,0.00084789,-15.323
0.41862,-0.018342,0,11.559,-1.6175,-0.00023701,-11.158
0.41862,-0.018342,0,11.559,-1.6175,-0.00023701,-11.158
0.42281,-0.017215,0,11.778,-1.4457,-0.00059051,-13.72
0.42281,-0.018351,0,11.739,-1.4106,-0.00038799,-13.042
0.42281,-0.018351,0,11.739,-1.4106,-0.00038799,-13.042
0.427,-0.018357,0,11.859,-1.2027,-0.0005992,-14.27
0.427,-0.018357,0,11.859,-1.2027,-0.0005992,-14.27
0.48129,-0.018363,0,11.648,0.37371,-0.00040363,-11.837
0.48129,-0.018363,0,11.648,0.37371,-0.00040363,-11.837
0.48546,-0.018361,0,11.596,0.43026,-0.00039551,-11.251
0.48546,-0.018361,0,11.596,0.43026,-0.00039551,-11.251
0.48964,-0.018359,0,11.544,0.47971,-0.00039163,-10.649
0.48964,-0.018359,0,11.544,0.47971,-0.00039163,-10.649
0.49381,-0.018357,0,11.493,0.52503,-0.00039342,-10.054
0.49381,-0.018357,0,11.493,0.52503,-0.00039342,-10.054
0.49798,-0.018354,0,11.441,0.56515,-0.00039728,-9.4424
0.49798,-0.018354,0,11.441,0.56515,-0.00039728,-9.4424
0.50215,-0.018352,0,11.389,0.60099,-0.00040235,-8.8334
0.50215,-0.018352,0,11.389,0.60099,-0.00040235,-8.8334
0.50632,-0.018349,0,11.337,0.63315,-0.00040782,-8.2171
0.50632,-0.018349,0,11.337,0.63315,-0.00040782,-8.2171
0.54801,-0.013337,0,10.531,0.82813,-0.00028171,-1.8304
0.54801,-0.013337,0,10.531,0.82813,-0.00028171,-1.8304
0.55217,-0.013327,0,10.487,0.82286,-0.00031052,-1.0934
0.55217,-0.013327,0,10.487,0.82286,-0.00031052,-1.0934
0.55634,-0.012556,0,10.351,0.8209,-0.00027211,-0.33199
0.55634,-0.013316,0,10.44,0.81316,-0.00033483,-0.34437
0.55634,-0.013316,0,10.44,0.81316,-0.00033483,-0.34437
0.58961,-0.0082109,0,9.0673,0.41148,-0.00013196,5.9881
0.58961,-0.0082109,0,9.0673,0.41148,-0.00013196,5.9881
0.59376,-0.0081444,0,9.0872,0.31765,-0.00013341,5.9352
0.59504,-0.0088831,0,9.355,0.29565,-0.00022642,5.6329
0.59376,-0.0081444,0,9.0872,0.31765,-0.00013341,5.9352
0.59795,-0.00784,0,9.0756,0.25235,-0.00012966,5.4082
0.60208,-0.007499,0,8.9177,0.19862,-9.4795e-05,5.7008
0.60208,-0.007499,0,8.9177,0.19862,-9.4795e-05,5.7008
0.59899,-0.0040623,0,7.1639,0.16089,0.00056046,5.4424
0.59899,-0.0040623,0,7.1639,0.16089,0.00056046,5.4424
0.58136,0.013275,0,10.68,-1.1294,-0.00013925,-5.8239
0.58136,0.013275,0,10.68,-1.1294,-0.00013925,-5.8239
0.58554,0.013248,0,10.624,-1.1639,-0.00018211,-4.6157
0.58554,0.013248,0,10.624,-1.1639,-0.00018211,-4.6157
0.58973,0.013216,0,10.535,-1.1727,-0.00022096,-3.0492
0.58973,0.013216,0,10.535,-1.1727,-0.00022096,-3.0492
0.41439,0.018333,0,11.557,2.2279,0.0010988,-12.374
0.41439,0.018333,0,11.557,2.2279,0.0010988,-12.374
0.41859,0.018346,0,11.855,2.0434,0.00095872,-15.548
0.41859,0.018346,0,11.855,2.0434,0.00095872,-15.548
0.53132,0.018355,0,11.681,-0.76942,-0.00074219,-13.565
0.53132,0.018355,0,11.681,-0.76942,-0.00074219,-13.565
0.53549,0.018349,0,11.641,-0.79887,-0.00070976,-12.954
0.53549,0.018349,0,11.641,-0.79887,-0.00070976,-12.954
0.53966,0.018343,0,11.6,-0.82673,-0.00068072,-12.347
0.53966,0.018343,0,11.6,-0.82673,-0.00068072,-12.347
0.54383,0.018335,0,11.558,-0.85244,-0.00065511,-11.73
0.54383,0.018335,0,11.558,-0.85244,-0.00065511,-11.73
0.548,0.018327,0,11.515,-0.87718,-0.00063065,-11.11
0.548,0.018327,0,11.515,-0.87718,-0.00063065,-11.11
0.45519,0.017106,0,12.321,0.44625,-0.0019356,-22.853
0.45519,0.017106,0,12.321,0.44625,-0.0019356,-22.853
0.47814,0.017108,0,11.974,-0.13443,-0.00080206,-20.82
0.47814,0.017108,0,11.974,-0.13443,-0.00080206,-20.82
0.42909,-0.02331,0,11.709,-0.99296,-0.00042811,-12.033
0.43746,-0.023317,0,11.838,-0.69692,-0.00043509,-13.274
0.43746,-0.023317,0,11.838,-0.69692,-0.00043509,-13.274
0.43746,-0.023317,0,11.838,-0.69692,-0.00043509,-13.274
0.44581,-0.023322,0,11.882,-0.43041,-0.00043367,-13.636
0.44581,-0.023322,0,11.882,-0.43041,-0.00043367,-13.636
0.44581,-0.023322,0,11.882,-0.43041,-0.00043367,-13.636
0.46252,-0.023322,0,11.824,-0.0086291,-0.00039489,-12.897
0.46252,-0.023322,0,11.824,-0.0086291,-0.00039489,-12.897
0.46252,-0.023322,0,11.824,-0.0086291,-0.00039489,-12.897
0.47273,-0.0211,0,11.763,0.20795,-0.00041558,-12.414
0.47086,-0.023318,0,11.757,0.15186,-0.00037757,-12.133
0.47086,-0.023318,0,11.757,0.15186,-0.00037757,-12.133
0.47086,-0.023318,0,11.757,0.15186,-0.00037757,-12.133
0.47921,-0.023314,0,11.677,0.28469,-0.00036902,-11.223
0.54592,-0.018289,0,10.816,0.76051,-0.00038805,-2.1526
0.58754,-0.013152,0,10.058,0.45646,-0.00042427,4.7743
0.59588,-0.013018,0,10.038,0.30903,-0.00043576,4.9191
0.59588,-0.013018,0,10.038,0.30903,-0.00043576,4.9191
0.59588,-0.013018,0,10.038,0.30903,-0.00043576,4.9191
0.60417,-0.0125,0,10.025,0.1936,-0.00043569,4.83
0.38677,-0.0077908,0,8.8346,-0.68115,-0.00034552,17.776
0.38677,-0.0077908,0,8.8346,-0.68115,-0.00034552,17.776
0.38677,-0.0077908,0,8.8346,-0.68115,-0.00034552,17.776
0.6125,-0.0074985,0,8.9933,0.09912,-4.8177e-05,4.7418
0.38672,-0.0025977,0,8.4822,-0.2031,0.00069978,20.705
0.38672,-0.0025977,0,8.4822,-0.2031,0.00069978,20.705
0.6125,-0.0024948,0,6.3205,0.076116,0.00093209,5.0432
0.6125,-0.0024948,0,6.3205,0.076116,0.00093209,5.0432
0.38671,0.0026347,0,8.4921,0.4678,0.0021302,20.517
0.38671,0.0026347,0,8.4921,0.4678,0.0021302,20.517
0.6125,0.0025043,0,5.6227,-0.40333,0.0011836,4.8458
0.6125,0.0025043,0,5.6227,-0.40333,0.0011836,4.8458
0.38676,0.0078116,0,8.8635,0.94588,0.0012253,17.272
0.38676,0.0078116,0,8.8635,0.94588,0.0012253,17.272
0.6125,0.0075003,0,8.7283,-0.64543,0.00016729,4.0811
0.60421,0.012587,0,10.141,-0.90328,-0.00019864,2.0021
0.39541,0.018169,0,9.842,1.7926,0.00038184,7.4378
0.57926,0.018229,0,11.1,-1.0289,-0.00046355,-5.836
0.42069,0.023302,0,11.783,1.6724,0.00036418,-13.796
0.42069,0.023302,0,11.783,1.6724,0.00036418,-13.796
0.42069,0.023302,0,11.783,1.6724,0.00036418,-13.796
0.52923,0.023309,0,11.826,-0.69396,-0.00034867,-13.358
0.46251,-0.028269,0,11.734,-0.036909,-0.00032297,-11.719
0.47086,-0.028266,0,11.685,0.11191,-0.00030584,-11.146
0.4792,-0.028263,0,11.62,0.2367,-0.00028975,-10.403
0.48755,-0.028259,0,11.544,0.34015,-0.00027404,-9.5423
0.49589,-0.028254,0,11.461,0.42466,-0.00025857,-8.5998
0.58754,-0.01809,0,10.283,0.43186,-0.00037439,3.9247
0.60417,-0.0175,0,10.258,0.21065,-0.00039309,4.2213
0.6125,-0.0125,0,10.06,0.11,-0.00044278,4.3603
0.6125,0.0125,0,10.1,-0.68219,-0.00022353,3.0331
0.60421,0.017615,0,10.539,-0.84127,-0.00033736,0.77551
0.42073,-0.028245,0,11.317,-1.1097,-0.00032509,-7.5912
0.4291,-0.028258,0,11.552,-0.88334,-0.00034436,-10.06
0.43746,-0.028265,0,11.687,-0.64261,-0.00035339,-11.426
0.44582,-0.028269,0,11.748,-0.41503,-0.00035081,-12.004
0.50422,-0.028248,0,11.372,0.49247,-0.00024239,-7.6006
0.54591,-0.023238,0,10.861,0.68987,-0.00028233,-2.1403
0.55424,-0.023215,0,10.749,0.6745,-0.00027187,-0.90477
0.43537,-0.019602,0,11.946,-0.80837,-0.00058584,-14.774
0.44372,-0.019612,0,11.978,-0.49774,-0.00066988,-15.066
0.46878,-0.019608,0,11.809,0.1516,-0.00047676,-13.171
0.59588,-0.017968,0,10.258,0.31171,-0.00037678,4.2107
0.55217,0.017081,0,11.407,-0.91353,-0.00060808,-10.566
0.57926,0.023182,0,11.15,-0.93224,-0.00026977,-5.5963
0.58762,0.023148,0,10.987,-0.92823,-0.0002447,-3.7658
0.41233,0.028228,0,11.231,1.5935,0.00014571,-7.2931
0.42071,0.028251,0,11.64,1.4457,9.0553e-05,-11.81
0.52923,0.02826,0,11.818,-0.6342,-0.00015187,-12.891
0.53757,0.028249,0,11.723,-0.68908,-0.00016115,-11.803
0.5459,0.028233,0,11.624,-0.73576,-0.00016542,-10.673
0.58134,-0.0095095,0,9.5303,0.61233,-0.00019795,4.8091
0.46043,-0.019614,0,11.889,-0.023937,-0.00054792,-14.064
0.4646,-0.019613,0,11.851,0.06817,-0.00050735,-13.636
0.40171,0.014518,0,10.054,2.6339,0.0011344,3.2166
0.43955,-0.019607,0,11.972,-0.6464,-0.00064842,-15.004
0.4479,-0.019613,0,11.97,-0.36159,-0.00066141,-14.963
0.47295,-0.019604,0,11.764,0.22708,-0.00045199,-12.679
0.53967,-0.014591,0,10.763,0.81232,-0.0003613,-3.2247
0.39304,-0.0066783,0,8.1973,-1.3115,-0.0010143,22.562
0.56051,-0.012068,0,10.255,0.81281,-0.00027181,0.45768
0.42278,0.019594,0,12.028,1.7763,0.0009462,-16.987
0.4604,0.022103,0,12.446,0.3219,-0.00031482,-20.787
0.46458,0.022104,0,12.431,0.21497,-0.00042086,-20.613
0.46875,0.022104,0,12.409,0.11598,-0.00050329,-20.367
0.47293,0.022103,0,12.383,0.024421,-0.00056415,-20.067
0.41442,-0.01709,0,11.348,-1.8889,-0.0001857,-9.2945
0.51049,-0.017106,0,11.252,0.67633,-0.0004007,-7.6927
0.59795,-0.0090831,0,9.4688,0.26013,-0.00025669,5.2936
0.45623,0.0221,0,12.455,0.43718,-0.00018266,-20.891
0.4771,0.0221,0,12.353,-0.060104,-0.00060682,-19.726
0.42073,-0.03072,0,11.275,-1.0354,-0.00026623,-6.9428
0.42073,-0.03072,0,11.275,-1.0354,-0.00026623,-6.9428
0.41654,-0.028239,0,11.159,-1.2008,-0.0003131,-5.9025
0.4291,-0.030732,0,11.496,-0.83679,-0.00028031,-9.3217
0.4291,-0.030732,0,11.496,-0.83679,-0.00028031,-9.3217
0.42491,-0.028253,0,11.448,-0.99955,-0.00033556,-8.9737
0.43746,-0.030739,0,11.63,-0.61845,-0.00028984,-10.697
0.43746,-0.030739,0,11.63,-0.61845,-0.00028984,-10.697
0.43328,-0.028262,0,11.63,-0.7616,-0.00035076,-10.865
0.44582,-0.030742,0,11.696,-0.40707,-0.00029063,-11.337
0.44582,-0.030484,0,11.701,-0.4079,-0.00029691,-11.407
0.44582,-0.030742,0,11.696,-0.40707,-0.00029063,-11.337
0.44164,-0.028267,0,11.725,-0.5255,-0.00035358,-11.798
0.46251,-0.030742,0,11.695,-0.047719,-0.00026828,-11.216
0.46251,-0.030742,0,11.695,-0.047719,-0.00026828,-11.216
0.47086,-0.03074,0,11.654,0.095793,-0.00025242,-10.72
0.47086,-0.03074,0,11.654,0.095793,-0.00025242,-10.72
0.46669,-0.028268,0,11.712,0.040914,-0.0003143,-11.46
0.4792,-0.030737,0,11.595,0.21685,-0.00023686,-10.045
0.4792,-0.030737,0,11.595,0.21685,-0.00023686,-10.045
0.47503,-0.028264,0,11.655,0.1773,-0.00029761,-10.795
0.48754,-0.030733,0,11.524,0.31763,-0.00022252,-9.2449
0.48754,-0.030733,0,11.524,0.31763,-0.00022252,-9.2449
0.48337,-0.028261,0,11.584,0.29104,-0.00028195,-9.9869
0.49588,-0.029442,0,11.453,0.41296,-0.00023486,-8.4828
0.49588,-0.030728,0,11.446,0.40029,-0.00020917,-8.356
0.49588,-0.030728,0,11.446,0.40029,-0.00020917,-8.356
0.49172,-0.028256,0,11.503,0.3847,-0.00026624,-9.0811
0.50422,-0.030723,0,11.361,0.46679,-0.00019636,-7.4043
0.50422,-0.030723,0,11.361,0.46679,-0.00019636,-7.4043
0.49807,-0.028252,0,11.438,0.4435,-0.0002543,-8.3417
0.50005,-0.028251,0,11.417,0.46058,-0.00025043,-8.1078
0.50839,-0.028245,0,11.325,0.52064,-0.00023489,-7.0864
0.54591,-0.025714,0,10.87,0.65908,-0.00023487,-2.1407
0.54591,-0.025714,0,10.87,0.65908,-0.00023487,-2.1407
0.55424,-0.025691,0,10.763,0.64391,-0.00022659,-0.95575
0.55424,-0.025691,0,10.763,0.64391,-0.00022659,-0.95575
0.55008,-0.023228,0,10.805,0.68428,-0.0002768,-1.525
0.55841,-0.023202,0,10.693,0.65964,-0.00026691,-0.28916
0.56184,-0.023189,0,10.648,0.64413,-0.00026436,0.21403
0.43537,-0.020841,0,11.907,-0.79741,-0.00047993,-14.215
0.43537,-0.020841,0,11.907,-0.79741,-0.00047993,-14.215
0.43328,-0.0196,0,11.928,-0.88132,-0.00055797,-14.594
0.43328,-0.0196,0,11.928,-0.88132,-0.00055797,-14.594
0.43955,-0.020845,0,11.938,-0.64176,-0.00051519,-14.514
0.43955,-0.020845,0,11.938,-0.64176,-0.00051519,-14.514
0.44373,-0.020848,0,11.951,-0.49784,-0.00053549,-14.611
0.44373,-0.020848,0,11.951,-0.49784,-0.00053549,-14.611
0.44164,-0.01961,0,11.977,-0.57034,-0.00066337,-15.063
0.4479,-0.020849,0,11.947,-0.3654,-0.00053772,-14.547
0.4479,-0.020849,0,11.947,-0.3654,-0.00053772,-14.547
0.46043,-0.02085,0,11.879,-0.033927,-0.00047774,-13.751
0.46043,-0.02085,0,11.879,-0.033927,-0.00047774,-13.751
0.4646,-0.020849,0,11.844,0.056956,-0.00045278,-13.354
0.4646,-0.020849,0,11.844,0.056956,-0.00045278,-13.354
0.46878,-0.019847,0,11.808,0.14926,-0.00046876,-13.122
0.46878,-0.020846,0,11.804,0.13948,-0.00043529,-12.914
0.46878,-0.020846,0,11.804,0.13948,-0.00043529,-12.914
0.46842,-0.019609,0,11.812,0.14465,-0.00047927,-13.212
0.46669,-0.019611,0,11.83,0.11088,-0.00049145,-13.409
0.47295,-0.020843,0,11.763,0.21447,-0.00041999,-12.446
0.47295,-0.020843,0,11.763,0.21447,-0.00041999,-12.446
0.47504,-0.019601,0,11.746,0.25429,-0.00044321,-12.478
0.47504,-0.019601,0,11.746,0.25429,-0.00044321,-12.478
0.58754,-0.01845,0,10.291,0.43016,-0.00036646,3.8773
0.58754,-0.020567,0,10.333,0.42014,-0.00031976,3.5978
0.58754,-0.020567,0,10.333,0.42014,-0.00031976,3.5978
0.59587,-0.020301,0,10.304,0.31138,-0.00032631,3.9209
0.59587,-0.020301,0,10.304,0.31138,-0.00032631,3.9209
0.58762,-0.01809,0,10.283,0.43069,-0.00037442,3.9287
0.59169,-0.018053,0,10.267,0.36884,-0.00037633,4.1368
0.60417,-0.02,0,10.301,0.21537,-0.00034001,3.9685
0.60417,-0.02,0,10.301,0.21537,-0.00034001,3.9685
0.6,-0.0175,0,10.253,0.2594,-0.00038346,4.2451
0.59982,-0.017521,0,10.254,0.26171,-0.00038316,4.2436
0.60833,-0.0175,0,10.268,0.17565,-0.00039537,4.1327
0.60833,-0.0175,0,10.268,0.17565,-0.00039537,4.1327
0.53967,-0.015828,0,10.831,0.79732,-0.00040313,-3.191
0.53967,-0.015828,0,10.831,0.79732,-0.00040313,-3.191
0.54175,-0.014587,0,10.743,0.81263,-0.00036798,-2.9397
0.54175,-0.014587,0,10.743,0.81263,-0.00036798,-2.9397
0.6125,-0.015,0,10.203,0.11949,-0.00044496,4.1703
0.6125,-0.015,0,10.203,0.11949,-0.00044496,4.1703
0.61667,-0.0125,0,10.077,0.082566,-0.00043392,4.1717
0.61667,-0.0125,0,10.077,0.082566,-0.00043392,4.1717
0.58133,-0.01074,0,9.7844,0.60268,-0.00030404,4.6308
0.58133,-0.01074,0,9.7844,0.60268,-0.00030404,4.6308
0.58332,-0.0094962,0,9.5198,0.57924,-0.00021555,5.0814
0.58341,-0.0094956,0,9.5194,0.57784,-0.00021629,5.0929
0.58341,-0.0094956,0,9.5194,0.57784,-0.00021629,5.0929
0.59795,-0.010326,0,9.7114,0.26697,-0.00033625,5.1603
0.59795,-0.010326,0,9.7114,0.26697,-0.00033625,5.1603
0.6,-0.0087494,0,9.4079,0.24278,-0.00023416,5.2599
0.59933,-0.008859,0,9.4279,0.24848,-0.00024156,5.2709
0.6,-0.0087494,0,9.4079,0.24278,-0.00023416,5.2599
0.39092,-0.0066022,0,8.3567,-1.0431,-0.0006529,21.528
0.39092,-0.0066022,0,8.3567,-1.0431,-0.0006529,21.528
0.61667,0.0125,0,10.117,-0.61149,-0.0002198,3.0398
0.61667,0.0125,0,10.117,-0.61149,-0.0002198,3.0398
0.39959,0.014491,0,9.8489,2.499,0.00087605,5.841
0.39959,0.014491,0,9.8489,2.499,0.00087605,5.841
0.40172,0.015763,0,10.145,2.5029,0.00082765,2.7891
0.40172,0.015763,0,10.145,2.5029,0.00082765,2.7891
0.6125,0.015,0,10.317,-0.67951,-0.00026989,2.5325
0.6125,0.015,0,10.317,-0.67951,-0.00026989,2.5325
0.60833,0.0175,0,10.493,-0.76698,-0.00030963,1.4038
0.60833,0.0175,0,10.493,-0.76698,-0.00030963,1.4038
0.42278,0.020832,0,11.982,1.7243,0.00086396,-16.257
0.42278,0.020832,0,11.982,1.7243,0.00086396,-16.257
0.45832,0.022101,0,12.451,0.3782,-0.00025333,-20.844
0.46667,0.022105,0,12.421,0.16445,-0.00046502,-20.499
0.47501,0.022102,0,12.368,-0.018773,-0.00058538,-19.9
0.58344,0.023165,0,11.072,-0.93461,-0.00025715,-4.7206
0.5918,0.023129,0,10.916,-0.90611,-0.00022842,-2.9411
0.5918,0.023129,0,10.916,-0.90611,-0.00022842,-2.9411
0.60421,0.020114,0,10.608,-0.80819,-0.00026684,0.3433
0.60421,0.020114,0,10.608,-0.80819,-0.00026684,0.3433
0.40815,0.028216,0,11.038,1.6072,0.00016304,-4.9754
0.40815,0.028216,0,11.038,1.6072,0.00016304,-4.9754
0.41652,0.028241,0,11.448,1.5333,0.0001174,-9.7222
0.5334,0.028255,0,11.771,-0.66278,-0.00015708,-12.353
0.54174,0.028242,0,11.674,-0.71346,-0.00016391,-11.244
0.54066,0.028243,0,11.687,-0.70718,-0.0001632,-11.388
0.54249,0.02824,0,11.665,-0.71747,-0.00016418,-11.142
0.55007,0.028224,0,11.573,-0.75628,-0.00016546,-10.092
0.57925,0.025661,0,11.156,-0.88961,-0.00019903,-5.5318
0.57926,0.023925,0,11.152,-0.91946,-0.00024857,-5.577
0.57925,0.025661,0,11.156,-0.88961,-0.00019903,-5.5318
0.58761,0.025631,0,11.003,-0.88042,-0.00017612,-3.8089
0.58761,0.025631,0,11.003,-0.88042,-0.00017612,-3.8089
0.41234,0.030706,0,11.222,1.4873,0.00013202,-6.8872
0.41234,0.030706,0,11.222,1.4873,0.00013202,-6.8872
0.42071,0.030726,0,11.597,1.3543,8.5569e-05,-11.107
0.42071,0.028764,0,11.631,1.4268,8.952e-05,-11.664
0.42071,0.030726,0,11.597,1.3543,8.5569e-05,-11.107
